day,Downloads,dataset_id,resource_id,Dataset_creation,Resource_creation,Resource_modification,dataset_title,titre_du_jeu_de_donnees,resource_title,titre_du_ressource,institution_EN,institution_FR
"Feb 1, 2026",1.0,360024f2-17e9-4558-bfc1-3616485d65b9,d5779439-e0fb-4e6f-82d0-c6070f654bec,2017-04-12,2017-04-12,2024-05-18,Temporary Residents: Temporary Foreign Worker Program (TFWP) and International Mobility Program (IMP) Work Permit Holders – Monthly IRCC Updates,Résidents temporaires: les détenteurs de Permis de travail du Programme de travailleurs étrangers temporaires (PTÉT) et du Programme de mobilité internationale (PMI) – Mises à jour mensuelles d’IRCC,"Canada - International Mobility Program work permit holders by province/territory, program and year in which permit(s) became effective ","Canada - Titulaires de permis de travail du programme de mobilité internationale selon la province / le territoire, le programme et l'année à laquelle le permis est entré en vigueur","Immigration, Refugees and Citizenship Canada "," Immigration, Réfugiés et Citoyenneté Canada"
"Feb 1, 2026",1.0,360024f2-17e9-4558-bfc1-3616485d65b9,f1a9f9bd-c313-41f8-8e35-bd9f948cc40f,2017-04-12,2021-02-12,2024-05-18,Temporary Residents: Temporary Foreign Worker Program (TFWP) and International Mobility Program (IMP) Work Permit Holders – Monthly IRCC Updates,Résidents temporaires: les détenteurs de Permis de travail du Programme de travailleurs étrangers temporaires (PTÉT) et du Programme de mobilité internationale (PMI) – Mises à jour mensuelles d’IRCC,Canada – International Mobility Program Work Permit Holders by Country of Citizenship and Year in which Permit(s) became effective,Canada - Titulaires de permis de travail du programme de mobilité internationale selon le pays de citoyenneté et l'année à laquelle le permis est entré en vigueur,"Immigration, Refugees and Citizenship Canada "," Immigration, Réfugiés et Citoyenneté Canada"
"Feb 1, 2026",1.0,360024f2-17e9-4558-bfc1-3616485d65b9,f2696d77-a292-454c-a3aa-89bb4e95dd75,2017-04-12,2017-09-15,2024-05-18,Temporary Residents: Temporary Foreign Worker Program (TFWP) and International Mobility Program (IMP) Work Permit Holders – Monthly IRCC Updates,Résidents temporaires: les détenteurs de Permis de travail du Programme de travailleurs étrangers temporaires (PTÉT) et du Programme de mobilité internationale (PMI) – Mises à jour mensuelles d’IRCC,Canada – International Mobility Program Work Permit Holders by Country of Citizenship and Year in which Permit(s) became effective,Canada - Titulaires de permis de travail du programme de mobilité internationale selon le pays de citoyenneté et l'année à laquelle le permis est entré en vigueur,"Immigration, Refugees and Citizenship Canada "," Immigration, Réfugiés et Citoyenneté Canada"
"Feb 1, 2026",1.0,363300fd-6ac1-47f0-abc2-58213a66be12,No resource,2025-09-17,2025-09-17,2025-09-17,Ontario custom farmwork rates,Tarifs perçus pour les travaux agricoles à forfait en Ontario,No resources covered,Aucune ressource couverte,Government of Ontario , Gouvernement de l'Ontario
"Feb 1, 2026",1.0,36372345-1084-4727-9513-14c7be887c68,2a7d734e-15f5-46cd-b0f0-5c4e2f88ab95,2020-06-05,2026-01-28,2026-01-28,TANTALIS - Crown Land Inventory,TANTALIS - Inventaire des terres de la Couronne,TA_CROWN_INVENTORY_SVW,TA_CROWN_INVENTORY_SVW,Government of British Columbia , Gouvernment de la Colombie-Britannique
"Feb 1, 2026",2.0,363fff31-6a07-41eb-9922-e9b64192b08b,b1907000-d685-413d-b149-a26e4aeb04b0,2021-01-27,2025-12-24,2025-12-24,Ontario public library statistics,Statistiques sur les bibliothèques publiques de l'Ontario,2024,2024,Government of Ontario , Gouvernement de l'Ontario
"Feb 1, 2026",1.0,36a6d0aa-6718-4f04-a145-582951aefb7a,0531018d-daa6-482d-9e25-cb3471703abf,2017-05-31,2017-05-31,2017-05-31,North Circumpolar Region (2017),Région circumpolaire Nord (2017),Download Bilingual JPG through HTTP,Télécharger le fichier en format bilingue JPG via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Feb 1, 2026",2.0,36a6d0aa-6718-4f04-a145-582951aefb7a,798e7057-37db-4cac-9703-8d6417ea775c,2017-05-31,2017-05-31,2017-05-31,North Circumpolar Region (2017),Région circumpolaire Nord (2017),Download Bilingual PDF through HTTP,Télécharger le fichier en format bilingue PDF via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Feb 1, 2026",1.0,36dd59c5-de89-4d93-a998-b981e9118e0d,5ae71c01-b209-45f5-a4ef-a6ff5cc1ebc5,2021-04-13,2025-11-19,2025-11-19,"Input-output multipliers, detail level","Multiplicateurs d'entrées-sorties, niveau détail",Dataset,Ensembles de données,Statistics Canada , Statistique Canada
"Feb 1, 2026",1.0,36dd59c5-de89-4d93-a998-b981e9118e0d,beb5b59b-6132-42a5-9060-355e0a77e4be,2021-04-13,2025-11-19,2025-11-19,"Input-output multipliers, detail level","Multiplicateurs d'entrées-sorties, niveau détail",Dataset,Ensembles de données,Statistics Canada , Statistique Canada
"Feb 1, 2026",1.0,377d2c17-d92b-4135-9244-4a609cd8fb80,No resource,2023-05-08,2023-05-08,2025-07-22,"Police-reported cybercrime, number of incidents and rate per 100,000 population, Canada, provinces, territories, Census Metropolitan Areas and Canadian Forces Military Police","Cybercrimes déclarés par la police, nombre d'affaires et taux pour 100 000 habitants, Canada, provinces, territoires, régions métropolitaines de recensement et Police militaire des Forces canadiennes",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Feb 1, 2026",1.0,382b7a1e-9c34-47c7-9531-38e67ca5441d,46bbbe22-f4e2-42c4-b569-b84b46de4b12,2018-06-27,2025-07-09,2025-07-09,Historical royalty revenue,Historique des recettes de redevances,Royalty summary revenue workbook 2024/25,Cahier récapitulatif des recettes relatives aux redevances 2024/25,Government of Alberta , Gouvernement de l'Alberta
"Feb 1, 2026",2.0,38ddc983-1bf0-4bee-ad18-07dac8cfe884,24cb8340-0bd0-44b4-a8d1-b208296b2fc6,2021-01-27,2026-01-28,2026-01-28,Registered marriage officiants,Célébrants de mariage autorisés,Registered Marriage Officiants,Registered Marriage Officiants,Government of Ontario , Gouvernement de l'Ontario
"Feb 1, 2026",1.0,390ee890-59bb-4f34-a37c-9732781ef8a0,2ddfbfd4-8347-467d-b6d5-797c5421f4fb,2016-09-24,2016-12-01,2025-05-05,Historical minimum wage rates in Canada,Historiques des Taux de salaire minimum du Canada,Historical Minimum Wage Rates in Canada,Historiques des Taux de salaire minimum du Canada,Employment and Social Development Canada , Emploi et Développement social Canada
"Feb 1, 2026",1.0,39194018-abf3-45fd-9310-2acac0f64fa2,7ada7fc9-171c-45bc-8296-632798889be3,2024-03-21,2024-03-21,2024-11-21,Collaborative Process on the Second-Generation Cut-off and Section 10 Voting Thresholds: Community Specific Data Sheets,Le processus de collaboration sur l’exclusion après la deuxième génération et les seuils de vote en vertu de l’article 10: Fiches de données spécifiques aux communautés,Community Specific Data Sheets on the Impact of the Second-Generation Cut-off: Ontario Region,Fiches de données spécifiques aux communautés sur l'impact de l'exclusion après la deuxième génération: Région de l'Ontario,Indigenous Services Canada , Services aux Autochtones Canada
"Feb 1, 2026",1.0,39194018-abf3-45fd-9310-2acac0f64fa2,No resource,2024-03-21,2024-03-21,2024-11-21,Collaborative Process on the Second-Generation Cut-off and Section 10 Voting Thresholds: Community Specific Data Sheets,Le processus de collaboration sur l’exclusion après la deuxième génération et les seuils de vote en vertu de l’article 10: Fiches de données spécifiques aux communautés,No resources covered,Aucune ressource couverte,Indigenous Services Canada , Services aux Autochtones Canada
"Feb 1, 2026",1.0,391a3e7c-b47f-4dbe-a39a-a61e010c9dbd,No resource,2025-06-09,2025-06-09,2025-06-09,Perception of risk from flooding,Perception du risque d'inondation,No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Feb 1, 2026",1.0,39a58c58-aafd-40dc-97d7-9e4cb907b4c6,7902f9df-ad7e-4b29-bde3-300db4fe61c0,2016-10-27,2016-10-27,2026-01-08,Federal Child Support Tables – New Brunswick,Federal Child Support Tables – Nouveau-Brunswick,Federal Child Support Tables – New Brunswick,Tables fédérales de pensions alimentaires pour enfants - Nouveau-Brunswick,Department of Justice Canada , Ministère de la Justice Canada
"Feb 1, 2026",1.0,39a58c58-aafd-40dc-97d7-9e4cb907b4c6,No resource,2016-10-27,2016-10-27,2026-01-08,Federal Child Support Tables – New Brunswick,Federal Child Support Tables – Nouveau-Brunswick,No resources covered,Aucune ressource couverte,Department of Justice Canada , Ministère de la Justice Canada
"Feb 1, 2026",1.0,3b070a33-c13e-4a1f-a5ce-63e3a4d616bc,No resource,2021-03-19,2021-03-19,2025-10-27,Historical and current Canadian Armed Forces pay scale adjustments for Class A & Class B Non-Commissioned Members,Rajustements historiques et actuels de l'échelle salariale des Forces armées canadiennes pour les militaires du rang de classe A et de classe B ,No resources covered,Aucune ressource couverte,National Defence , Défense nationale
"Feb 1, 2026",1.0,3c1e9b1a-b025-763d-6226-3b0f11d277ed,No resource,2021-12-21,2021-12-21,2026-01-28,NB Births By Month Of Birth 1980-2018,Naissances au N.-B. selon le mois de la naissance 1980-2018,No resources covered,Aucune ressource couverte,Government of New Brunswick , Gouvernement du Nouveau-Brunswick
"Feb 1, 2026",1.0,3c371e57-d487-49fa-bb0d-352ae8dd6e4e,d002b14c-d097-4ee4-b001-b03da0574dee,2017-04-05,2024-02-21,2025-05-14,Program codes list as per the Government-wide Chart of Accounts,Liste des codes de programme selon le Plan comptable à l'échelle de l'administration fédérale,2025 - Program Codes,2025 - Codes de programme,Public Services and Procurement Canada , Services publics et Approvisionnement Canada
"Feb 1, 2026",2.0,3c4a58b9-47e7-4031-b977-b705e98882b6,f29d637b-05df-43b3-b0d7-81ce9c2f964a,2022-11-30,2025-12-31,2025-12-31,Financial Data: Ontario Provincial Police budget,Données financières : budget de la Police provinciale de l’Ontario,OPP Financial Expenditures,Dépenses de la Police provinciale de l’Ontario,Government of Ontario , Gouvernement de l'Ontario
"Feb 1, 2026",1.0,3da5cab1-36e0-4df8-b017-6b11c10e4dc6,414c1813-011d-4271-b49f-d23460ebd5c7,2018-06-27,2024-07-24,2024-07-24,Irrigation in Alberta by District,Irrigation en Alberta par district,2008-2015,2008-2015,Government of Alberta , Gouvernement de l'Alberta
"Feb 1, 2026",1.0,3ead63f7-2385-404b-8746-8fd4bcf88630,70767610-6f77-4e35-8afa-1ba997075c5e,2023-04-05,2024-07-24,2024-07-24,"Distribution of Population by Age and Sex, Alberta","Répartition de la population selon l'âge et le sexe, Alberta",Alberta Official Statistic Visualization,Visualisation des statistiques officielles de l'Alberta,Government of Alberta , Gouvernement de l'Alberta
"Feb 1, 2026",1.0,3ff1e1de-d665-4398-a12a-e8ce55f887ac,bf98e5f8-f548-454e-89d5-2ccd45bf1b66,2022-04-06,2025-12-31,2025-12-31,Gasoline report - Canadian gasoline prices,Rapport sur l’essence — prix de l'essence au Canada,Gasoline report - Canadian gasoline prices,Rapport sur l'essence - Prix de l'essence au Canada,Government of Ontario , Gouvernement de l'Ontario
"Feb 1, 2026",1.0,40544b3a-4821-55cf-95c5-ff056f1ade05,0a9bc028-2531-4866-8d6f-e2f09d580a57,2025-01-15,2025-01-15,2025-01-15,2024 - Payments to Medical Practitioners,Paiements aux médecins,2024 - Payments to Medical Practitioners (CSV Excel),Paiements aux médecins (CSV Excel),Government of New Brunswick , Gouvernement du Nouveau-Brunswick
"Feb 1, 2026",1.0,40544b3a-4821-55cf-95c5-ff056f1ade05,94968c66-6a76-4621-af03-00e9101efa05,2025-01-15,2025-01-15,2025-01-15,2024 - Payments to Medical Practitioners,Paiements aux médecins,Payments to Medical Practitioners-Guide to Disclosure_Paiements aux médecins-Guide de divulgation.pdf,Paiements aux médecins - Guide de divulgation_Paiements aux médecins-Guide de divulgation.pdf,Government of New Brunswick , Gouvernement du Nouveau-Brunswick
"Feb 1, 2026",1.0,40544b3a-4821-55cf-95c5-ff056f1ade05,No resource,2025-01-15,2025-01-15,2025-01-15,2024 - Payments to Medical Practitioners,Paiements aux médecins,No resources covered,Aucune ressource couverte,Government of New Brunswick , Gouvernement du Nouveau-Brunswick
"Feb 1, 2026",1.0,4282bd50-518f-490d-80f3-4f4d75af52ee,728b998a-6d07-4215-a55c-aab646a27c3e,2025-02-14,2025-02-14,2025-02-14,"Canadian Business Counts, with employees, census metropolitan areas and census subdivisions, December 2024","Nombre d'entreprises canadiennes, avec employés, régions métropolitaines de recensement et subdivisions de recensement, décembre 2024",Dataset,Ensembles de données,Statistics Canada , Statistique Canada
"Feb 1, 2026",2.0,42c640e3-5d17-4dd5-b20c-5d0176aa7344,9cc7f0ee-0725-4f41-ab58-7e3f7699b1b4,2016-09-24,2016-12-01,2025-02-18,Artifact Collection - CSTMC,SMSTC - Collection d’artefact,Artifact Data - Full Dataset (400MB),Données d'artefact - jeux de données complets (400Mo),Canada Science and Technology Museum , Musée des sciences et de la technologie du Canada
"Feb 1, 2026",1.0,42f554ef-e66c-4625-80ad-9cd9988db7b0,No resource,2020-12-16,2020-12-16,2024-07-24,Emergency numbers,Numéros d'urgence,No resources covered,Aucune ressource couverte,Government and Municipalities of Québec , Gouvernement et municipalités du Québec
"Feb 1, 2026",1.0,432527ab-7aac-45b5-81d6-7597107a7013,1d15a62f-5656-49ad-8c88-f40ce689d831,2017-02-20,2017-02-20,2026-02-01,Proactive Disclosure - Grants and Contributions,Divulgation des octrois de subventions et de contributions ,Proactive Disclosure - Grants and Contributions,Divulgation des octrois de subventions et de contributions ,Treasury Board of Canada Secretariat , Secrétariat du Conseil du Trésor du Canada
"Feb 1, 2026",1.0,432527ab-7aac-45b5-81d6-7597107a7013,No resource,2017-02-20,2017-02-20,2026-02-01,Proactive Disclosure - Grants and Contributions,Divulgation des octrois de subventions et de contributions ,No resources covered,Aucune ressource couverte,Treasury Board of Canada Secretariat , Secrétariat du Conseil du Trésor du Canada
"Feb 1, 2026",1.0,4444b25a-cd38-46b8-bfb8-15e5d28ba4e7,001f8a55-5b9b-44c3-a4ff-e9600f1f047b,2016-09-24,2025-02-28,2026-01-08,Insolvency Statistics in Canada,Statistiques sur l'insolvabilité au Canada ,2025 Insolvency Statistics in Canada,2025 Statistiques sur l'insolvabilité au Canada,"Innovation, Science and Economic Development Canada "," Innovation, Sciences et Développement économique Canada"
"Feb 1, 2026",1.0,4479a1d9-9eb6-4080-9b4b-f4ab4e3170b4,f9b93640-40bc-4461-8658-58e096b9675c,2020-09-11,2025-11-12,2025-11-12,Quebec geographic code files,Fichiers du code géographique du Québec,Metadata sheet of Quebec geographic code files (2025),Fiche de métadonnées des fichiers du code géographique du Québec (2025),Government and Municipalities of Québec , Gouvernement et municipalités du Québec
"Feb 1, 2026",1.0,448ec403-6635-456b-8ced-d3ac24143add,5610a875-6022-4627-ab71-c3829404c537,2016-09-24,2013-07-26,2013-07-26,Water File - Lakes and Rivers (polygons) - 2011 Census,Fichier hydrographique - Lacs et rivières (polygones) - Recensement de 2011,Dataset,Ensemble de données,Statistics Canada , Statistique Canada
"Feb 1, 2026",2.0,448ec403-6635-456b-8ced-d3ac24143add,No resource,2016-09-24,2016-09-24,2022-02-24,Water File - Lakes and Rivers (polygons) - 2011 Census,Fichier hydrographique - Lacs et rivières (polygones) - Recensement de 2011,No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Feb 1, 2026",1.0,44eee08d-af37-5aa9-b5c0-d865359b5c86,No resource,2016-09-24,2016-09-24,2022-03-14,Northern Settlements,Établissements septentrionaux,No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Feb 1, 2026",1.0,44ef4d33-20b7-45fc-974c-d73a0a8fbae8,7101877f-3310-4ac4-a46d-87d436d4a948,2021-01-15,2025-02-11,2025-02-11,Maritimes Region Fisheries Atlas: Catch Weight Landings Mapping (2014–2018),Atlas des pêches dans la région des Maritimes : cartographie des débarquements (en poids) des prises (2014 à 2018),Maritimes Region Fisheries Atlas: Catch Weight Landings Mapping (2014–2018) on a Hexagon Grid,Maritimes Region Fisheries Atlas: Catch Weight Landings Mapping (2014–2018) on a Hexagon Grid,Fisheries and Oceans Canada , Pêches et Océans Canada
"Feb 1, 2026",1.0,44fe9b0d-d730-43cf-ba7e-d952d55f88f2,No resource,2025-12-09,2025-12-09,2025-12-09,Algorithmic Impact Assessment - CBSA Assessment and Revenue Management (CARM),L'évaluation de l'incidence algorithmique - Gestion des cotisations et des recettes de l'ASFC (GCRA),No resources covered,Aucune ressource couverte,Canada Border Services Agency , Agence des services frontaliers du Canada
"Feb 1, 2026",1.0,452e10be-383d-4d7a-9c7d-6484dc366a4a,9b2326c4-7a5c-4fb1-9d28-2004b534490a,2025-11-12,2025-11-12,2025-11-12,Study Permit Extension Eligibility Model,Modèle de recevabilité à la prolongation du permis d'études,Algorithmic Impact Assessment – Study Permit Extension Eligibility Model (English),Évaluation d'incidence algorithmique - Modèle de recevabilité à la prolongation du permis d'études (Anglais) ,"Immigration, Refugees and Citizenship Canada "," Immigration, Réfugiés et Citoyenneté Canada"
"Feb 1, 2026",1.0,45adab6d-4027-40d0-a940-f25667221671,No resource,2025-09-17,2025-09-17,2025-09-17,"Surficial Geology of Clear Creek Drainage Basin, Yukon Territory (115P/11, 12, 13, 14)","Géologie superficielle du bassin hydrographique de Clear Creek, Territoire du Yukon (115P/11, 12, 13, 14)",No resources covered,Aucune ressource couverte,Government of Yukon , Gouvernement du Yukon
"Feb 1, 2026",1.0,460becb4-ef83-4728-bcaa-88f438daa54d,No resource,2018-05-08,2018-05-08,2024-11-20,Customer Satisfaction Feedback Initiative (CSFI) Monthly Partner Survey Results,Résultats du sondage mensuel des partenaires sur l'Initiative de rétroaction sur la satisfaction de la clientèle ,No resources covered,Aucune ressource couverte,Shared Services Canada , Services partagés Canada
"Feb 1, 2026",1.0,47bd4f2e-1c77-49f8-8406-dc4dca64ee6b,No resource,2016-11-22,2016-11-22,2022-02-23,"Provinces/Territories, Digital Boundary File - 2016 Census","Provinces / Territoires, Fichier numérique des limites - Recensement de 2016",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Feb 1, 2026",1.0,481022fc-8f03-4f72-9f51-bb4611741bf1,No resource,2023-11-08,2023-11-08,2023-11-08,"Household income statistics by household type: Canada, provinces and territories, census divisions and census subdivisions","Des statistiques sur le revenu des ménages, selon le type de ménage : Canada, provinces et territoires, divisions de recensement et subdivisions de recensement",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Feb 1, 2026",3.0,4a92ffeb-d922-50ae-823b-81bb10331035,4010beb6-cbd3-4d8c-8a5c-a47f24ba6923,2016-09-24,2017-01-26,2017-01-26,"Lakes, Rivers and Names of Canada","Lacs, cours d'eau et toponymes du Canada",Download Bilingual JPEG2000 through HTTP,Télécharger le fichier en format bilingue JPEG2000 via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Feb 1, 2026",3.0,4a92ffeb-d922-50ae-823b-81bb10331035,c8cc28b3-1431-4f5e-a09b-42e6730f2c7b,2016-09-24,2017-01-26,2017-01-26,"Lakes, Rivers and Names of Canada","Lacs, cours d'eau et toponymes du Canada",Download Bilingual PDF through HTTP,Télécharger le fichier en format bilingue PDF via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Feb 1, 2026",1.0,4a99feef-66dc-44e4-be61-3fe170fb3606,310d63ef-2dc2-4ed3-85c6-90cf41372b64,2025-05-23,2025-05-23,2025-05-23,Ministerial Transition - December 2024,Transition ministérielle - décembre 2024,Ministerial Transition Briefing Binder ,Classeur d'information sur la transition ministérielle ,Royal Canadian Mounted Police , Gendarmerie royale du Canada
"Feb 1, 2026",1.0,4ae27978-0931-49ab-9c17-0b119c0ba92f,No resource,2017-01-18,2017-01-18,2026-02-01,"Proactive Disclosure - Annual Expenditures on Travel, Hospitality and Conferences","Divulgation des dépenses annuelles totales de voyages, d’accueil et de conférences",No resources covered,Aucune ressource couverte,Treasury Board of Canada Secretariat , Secrétariat du Conseil du Trésor du Canada
"Feb 1, 2026",1.0,4b2b3e81-4740-42de-923f-963f551b2d64,c5c4ea90-48ae-4620-9a49-23f969b6cb8d,2023-11-01,2025-12-24,2025-12-24,Approved Functional Assessment Centres for drivers,Centres agréés d’évaluation des capacités fonctionnelles pour les conducteurs,Approved Functional Assessment Centres for drivers,Centres agréés d’évaluation des capacités fonctionnelles pour les conducteurs,Government of Ontario , Gouvernement de l'Ontario
"Feb 1, 2026",1.0,4bbda8ce-2e53-427c-b7c2-1796e3ab38a2,No resource,2020-09-14,2020-09-14,2026-01-28,Public shore,Rive publique,No resources covered,Aucune ressource couverte,Government and Municipalities of Québec , Gouvernement et municipalités du Québec
"Feb 1, 2026",2.0,4be5f92b-8546-4e76-ad98-bcf9d4b8aeed,No resource,2018-06-27,2018-06-27,2026-01-19,"Consumer Price Index, annual average, not seasonally adjusted","Indice des prix à la consommation, moyenne annuelle, non désaisonnalisé",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Feb 1, 2026",1.0,4c6c515f-7c44-4bb6-ab56-c5f79f75f705,No resource,2025-09-29,2025-09-29,2026-01-14,Property and casualty companies,Sociétés d'assurances multirisques,No resources covered,Aucune ressource couverte,Office of the Superintendent of Financial Institutions Canada , Bureau du surintendant des institutions financières Canada
"Feb 1, 2026",1.0,4c8566db-bf93-2bc9-13af-56c0a564761b,0c1e437b-63ba-4b2e-950f-b201eb23af89,2024-04-24,2026-01-28,2026-01-28,Protected Natural Areas,Zones naturelles protégées,Protected Natural Areas (CSV),Zones naturelles protégées (CSV),Government of New Brunswick , Gouvernement du Nouveau-Brunswick
"Feb 1, 2026",1.0,4c8566db-bf93-2bc9-13af-56c0a564761b,cd8c1461-4720-4dbc-9e3d-bef9a264445b,2024-04-24,2026-01-28,2026-01-28,Protected Natural Areas,Zones naturelles protégées,Protected Natural Areas (CSV Excel (EU)),Zones naturelles protégées (CSV Excel (EU)),Government of New Brunswick , Gouvernement du Nouveau-Brunswick
"Feb 1, 2026",1.0,4cc14294-b40d-40f2-bb27-201e40e1ded4,No resource,2023-10-05,2023-10-05,2024-11-21,Parks Canada Carbon Atlas Series: Carbon Dynamics in the Forests of National Parks in Canada,Série de l’Atlas du carbone de Parcs Canada : Dynamique du carbone dans les forêts des parcs nationaux du Canada,No resources covered,Aucune ressource couverte,Parks Canada , Parcs Canada
"Feb 1, 2026",5.0,4cc207cc-ff03-44f8-8c5f-415af5224646,No resource,2020-06-05,2020-06-05,2026-01-28,Child Care Map Data,Données cartographiques sur la garde d'enfants,No resources covered,Aucune ressource couverte,Government of British Columbia , Gouvernment de la Colombie-Britannique
"Feb 1, 2026",1.0,4cf233c2-f020-4f7a-9b87-1923252fbc24,f2f784c2-454b-48c3-83aa-5260ea293014,2020-06-05,2026-01-28,2026-01-28,ParcelMap BC Parcel Fabric,Tissu ParcelMap BC Parcel,Parcel Fabric File Geodatabase (NAD83 / BC Albers),Géodatabase de fichiers Parcel Fabric (NAD83/BC Albers),Government of British Columbia , Gouvernment de la Colombie-Britannique
"Feb 1, 2026",1.0,4d339626-98f9-49fe-aede-d64f03fa914f,2b5cea0b-9ff2-4594-8c81-66d1d6446982,2021-01-27,2025-12-17,2025-12-17,Ontario top baby names (female),Noms de nouveau-né les plus répandus en Ontario (Femme),Ontario top baby names (female),Noms de nouveau-né les plus répandus en Ontario (Femme),Government of Ontario , Gouvernement de l'Ontario
"Feb 1, 2026",4.0,4dab5b98-b97b-7ba7-9c23-b3eaf8e8d762,05e184a0-061b-4913-b98f-05e5e063eebc,2022-05-03,2025-03-12,2025-03-12,Unclaimed Estate or Trust Funds Database,Base de données sur les successions non réclamées ou les fonds en fiducie,Unclaimed Estate or Trust Funds Database (CSV),Base de données sur les successions non réclamées ou les fonds en fiducie (CSV),Government of Nova Scotia , Gouvernment de la Nouvelle-Écosse
"Feb 1, 2026",1.0,4dab5b98-b97b-7ba7-9c23-b3eaf8e8d762,1c9d5fd3-b459-4463-9eba-d27edd0047ca,2022-05-03,2025-03-12,2025-03-12,Unclaimed Estate or Trust Funds Database,Base de données sur les successions non réclamées ou les fonds en fiducie,Unclaimed Estate or Trust Funds Database (TSV),Base de données sur les successions non réclamées ou les fonds en fiducie (TSV),Government of Nova Scotia , Gouvernment de la Nouvelle-Écosse
"Feb 1, 2026",2.0,4dab5b98-b97b-7ba7-9c23-b3eaf8e8d762,42006fa6-5068-4dfe-ba63-037c0fe1fa65,2022-05-03,2025-03-12,2025-03-12,Unclaimed Estate or Trust Funds Database,Base de données sur les successions non réclamées ou les fonds en fiducie,Unclaimed Estate or Trust Funds Database (CSV Excel),Base de données sur les successions non réclamées ou les fonds en fiducie (CSV Excel),Government of Nova Scotia , Gouvernment de la Nouvelle-Écosse
"Feb 1, 2026",14.0,4dab5b98-b97b-7ba7-9c23-b3eaf8e8d762,No resource,2022-05-03,2022-05-03,2025-03-12,Unclaimed Estate or Trust Funds Database,Base de données sur les successions non réclamées ou les fonds en fiducie,No resources covered,Aucune ressource couverte,Government of Nova Scotia , Gouvernment de la Nouvelle-Écosse
"Feb 1, 2026",3.0,4dab5b98-b97b-7ba7-9c23-b3eaf8e8d762,b23c041b-70d3-484d-8e81-f23ab59230d5,2022-05-03,2025-03-12,2025-03-12,Unclaimed Estate or Trust Funds Database,Base de données sur les successions non réclamées ou les fonds en fiducie,Unclaimed Estate or Trust Funds Database (CSV Excel (EU)),Base de données sur les successions non réclamées ou les fonds fiduciaires (CSV Excel (EU)),Government of Nova Scotia , Gouvernment de la Nouvelle-Écosse
"Feb 1, 2026",1.0,4dab5b98-b97b-7ba7-9c23-b3eaf8e8d762,ceb56a5e-ed06-497a-9542-7124e4689b35,2022-05-03,2025-03-12,2025-03-12,Unclaimed Estate or Trust Funds Database,Base de données sur les successions non réclamées ou les fonds en fiducie,Unclaimed Estate or Trust Funds Database (XML),Base de données sur les successions non réclamées ou les fonds en fiducie (XML),Government of Nova Scotia , Gouvernment de la Nouvelle-Écosse
"Feb 1, 2026",1.0,4e66dd2f-5cd0-42fd-b82c-a430044b31de,No resource,2024-07-10,2024-07-10,2024-07-10,"Canadian Forest Fire Danger Rating System (CFFDRS) Fire Behaviour Prediction (FBP) Fuel Types 2024, 30 M","Méthode canadienne d'évaluation des dangers d'incendie de forêt (MCEDIF) Types de combustibles pour la prévision du comportement des incendies (PCI) 2024, 30m",No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Feb 1, 2026",1.0,4e7bad54-07ba-5a95-8d6e-06dda1ae0644,0485f4d7-0735-4fa5-b70a-4f717cd638f1,2016-09-24,2017-01-26,2017-01-26,Aeronautical Charts,Cartes aéronautiques,Download the English PDF through HTTP,Télécharger le fichier en format PDF Anglais via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Feb 1, 2026",1.0,4e857c0c-2309-438d-ad29-80b55d9c48f7,No resource,2023-02-08,2023-02-08,2024-11-05,"Building construction price indexes, by type of building and division, inactive","Indices des prix de la construction de bâtiments, selon le type d'immeuble et la division, inactif",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Feb 1, 2026",1.0,4eb0d39b-6182-42d9-a2e0-96384d60d117,No resource,2023-11-08,2023-11-08,2023-11-08,"Tillage and seeding practices, Census of Agriculture, 2021","Pratiques de travail du sol et d'ensemencement, Recensement de l’agriculture, 2021",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Feb 1, 2026",1.0,4edcd678-6f24-4064-970b-b7254fc6671e,c645f49f-bbc3-4d25-9bac-bf827b96c2b0,2021-01-27,2025-12-31,2025-12-31,Duration of unemployment,Durée du chômage,Contextual documentation,Contextual documentation,Government of Ontario , Gouvernement de l'Ontario
