Page_URL,Visits,day
ouvert.canada.ca/data/fr/dataset/a35cf382-690c-4221-a971-cf0fd189a46f/resource/3bafde71-8cb8-460e-93e2-691295221063,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/b6567c5c-8339-4055-99fa-63f92114d9e4/resource/a999c304-2667-4a2b-9377-e5add1ef9bed,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/cf29bdb2-bbdb-48c3-b09f-118600801836/resource/a7b811ce-8b5c-495c-9bc6-d21c5ade306b,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/1969c103-9bf2-4047-9e7a-fbba80cf632b/resource/a4f68df4-ed1a-431c-9b3f-4ced29d47968,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/055e9c55-8fcb-4047-a701-ff3252ee22ff,1.0,"Jul 1, 2026"
"search.open.canada.ca/grants/record/nrcan-rncan,115-2023-2024-Q1-13825,current",1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/43616ec1-2b46-4e74-a0b0-bc3b50229b6e.jsonld,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/info/66413cd7-dfac-4504-a38d-da60b8804952/resource/00ce09bc-6518-4aa9-a2f2-e3068b7e39f5,1.0,"Jul 1, 2026"
search.open.canada.ca/grants/record/acoa-apeca%2C276-2023-2024-Q3-00361%2Ccurrent,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/b0e112e9-cf53-4e79-8838-23cd98debe5b/resource/6557866c-c36f-4985-9c2f-2001d14a3045,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/019a1446-89f4-41be-ab52-44fc12c31170/resource/06df47e6-aa76-4570-a8a4-db6f52bcab88,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/contracts/record/cbsa-asfc%2CC-2025-2026-Q3-908,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/avions_daffaires/export/,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/903f0a51-20d8-4c86-83c9-dd6e4dabd44d,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/donneesouvertes/similaire/3590edb1-9071-44ba-bcb2-3f8626aac78e,1.0,"Jul 1, 2026"
search.open.canada.ca/reclassification/record/tbs-sct%2CPR-2024-Q4-00002,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/8abcbe96-44e7-406e-8e05-54b32a3554bc,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/dfa4daf1-669e-4514-82cd-982f27707ed0/resource/807c638f-10e7-4c79-b756-677d3af7265c,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/485686b2-9e1d-4d0d-9d99-0fb015638a50/resource/2127d850-699f-48f6-92a8-8727ce211277,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/donneesouvertes/similaire/36ee8a28-2294-4913-8820-5986a761effe,1.0,"Jul 1, 2026"
"search.open.canada.ca/grants/record/nrcan-rncan,115-2024-2025-Q1-15320,current",1.0,"Jul 1, 2026"
search.open.canada.ca/briefing_titles/record/cic%2C2025-01351139,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/38a2cce2-3639-43f9-ab59-8097b202e57e/resource/f8452826-0df4-409d-acfb-8fbe572af332,1.0,"Jul 1, 2026"
"search.open.canada.ca//grants/record/csc-scc,003-2025-2026-Q3-00003,current",1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/2e105098-db70-4ec1-8ab4-6b22389714e3/resource/9a419aef-2a19-4c21-b2f1-c220190070ee,1.0,"Jul 1, 2026"
"search.open.canada.ca//grants/record/nrcan-rncan,115-2024-2025-Q1-15305,current",1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/8f496e3f-1e54-4dbb-a501-a91eccf616b8/resource/4ec945a7-049a-4b71-ab0b-eff554e13a8b,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/2916fad5-ebcc-4c86-b0f3-4f619b29f412/resource/8debb421-e9cb-49de-98b0-6ce0f421597b,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/3047ab93-4587-4a09-9256-0765aaa11896/resource/08910202-f896-4ce7-a9b2-3bf377a29214,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/21118663-1847-48ce-81ce-1ac7cff674c0/resource/ab81d98b-a5a6-45b8-be6d-a10e45ba8d4e,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/8f65d3de-60ef-4d64-bed9-c50e79020b96,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/6f3fd3d9-5a35-47a8-a45a-4b2a8c957453/resource/618e38f7-cfaf-4d4e-9769-b079c3a0ddd7,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/924dd0e1-7ef1-443e-abbb-d38561b889a0/resource/ada4ef65-21f2-4c46-ac31-a5eb5872c3e2,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/f71f34d7-526b-4226-959a-e0b7ffb0985e,1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/9cf07f46-ed99-4216-a443-f9fcc8b25946.xml,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/a6f91761-0d51-aad1-29bc-c0751404339e,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/1a0d3baa-5d53-4b91-87d9-2ad9d9aaed64/resource/b9eef110-8bb3-4f0b-b054-d29df50a2f35,1.0,"Jul 1, 2026"
search.open.canada.ca/briefingt/record/dnd-mdn%2CMAT2026-0003398,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/00a331db-121b-445d-b119-35dbbe3eedd9,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/92837b36-f477-4b6d-bf2f-557db32f5a0e,1.0,"Jul 1, 2026"
"search.open.canada.ca/nap5/record/2024-12,C02.1.01",1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/b08a6c90-c1f5-4c93-9aa7-53f444826140.jsonld,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/fb4f340d-8d69-4e61-ad27-7d9bce20e95e,1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/430489b3-dc23-498b-80a6-9cb0500d4e8d/resource/01b486a3-3653-4034-a20d-a9cb15e15f8b,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/450fd07c-40ed-4712-80a9-5a2d10cd6d3a/resource/1dd5f69f-6d2a-4f36-82b3-2a2f132b4ffd,1.0,"Jul 1, 2026"
search.open.canada.ca/travela/record/infc%2C2025,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/f6834da1-f3ce-08f0-fded-95c25b8a6d54,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/284161c8-911e-4fe4-9da1-1b0e981f00bc,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/4658ab31-fbda-4833-a33d-9974d4698fa3,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/donneesouvertes/similaire/caf3aa6a-8c94-8d37-2174-16c7774172fb,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/6609320b-ac9e-4737-8e9c-304e6e843c17/resource/e3ccc52d-b4db-4fe2-9c92-17cc1841f119,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/43fd77a4-bd40-0a03-96d8-eca161c04520,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/7188a59d-4d90-4759-b16c-1c5f24df6910/resource/3780c227-05b1-4573-9bf2-fd177cec1944,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/dd7bc1f6-2332-4cbe-a369-2dbe9ddf1e82,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/005494f2-1848-48d5-abe4-a76a7846f035/resource/f001ab18-6ca2-4345-a7e1-ce3a84004906,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/grants/record/dfatd-maecd%2C064-2024-2025-Q4-A0010%2Ccurrent,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/54733049-69e5-45e1-b20b-6fbc760b93f7,1.0,"Jul 1, 2026"
search.open.canada.ca/grants/record/nrc-cnrc%2C172-2025-2026-Q2-1034600%2Ccurrent,1.0,"Jul 1, 2026"
"rechercher.ouvert.canada.ca//grants/record/tbs-sct,056-2025-2026-Q4-00007,current",1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/3b05cc8a-e1cc-42fc-906e-e32260c276e4/resource/6cf84105-0fca-4abc-8596-540f9e7371ed,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/4a888a96-3ad7-42e2-8206-31a36c8f679e/resource/201990e8-be88-458b-a2d3-1284874f27fd,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/fc999f51-306a-4adf-9b19-63b2d3c38348,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/info/f7c11082-afc5-40c8-b521-f511edc679d6/resource/2e57ae83-f524-41b9-9f50-94424a983522,1.0,"Jul 1, 2026"
"rechercher.ouvert.canada.ca/pan5/record/2022-03,C04.2.1",1.0,"Jul 1, 2026"
"search.open.canada.ca/travel_annual/record/dfatd-maecd,2021",1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/0ae2c93c-bfc0-4d66-aef6-d49ff7a23625/resource/1310040401,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/9b34e712-513f-44e9-babf-9df4f7256550/resource/8bd608a0-8090-4680-a7a1-caa47069b84c,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/be804239-b8b8-4bf9-b174-92b1a8a6e378,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/1e439dd3-eae3-25c9-4585-0bf594cfcfcb,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/db38be5e-9a49-4a10-973c-025bb722d186,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/f7e5498e-0ad8-4417-85c9-9b8aff9b9eda/resource/0d2c1908-6ba5-4571-b0a3-d3652e33aa4a,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/6fa5050b-7612-4213-a23b-26aeec679805,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/e8a3fc19-6016-4c90-a5c0-eb35233d708e/resource/87cd23e6-c3a7-40b6-88ea-ef0cd20ed0c2,1.0,"Jul 1, 2026"
open.canada.ca/data/dataset/6cbe503b-ffb1-41c2-8052-a03ffcabd9f8/resource/7af511e6-36e3-4ea3-9493-9eadf1d3be95,1.0,"Jul 1, 2026"
search.open.canada.ca/briefingt/record/dnd-mdn%2CDRDC2026-0003318,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/213fbdff-93dd-b7df-7bcd-8239fca8fce8,1.0,"Jul 1, 2026"
"search.open.canada.ca/grants/record/esdc-edsc,141-2023-2024-Q1-00024,current",1.0,"Jul 1, 2026"
"rechercher.ouvert.canada.ca/pan5/record/2022-03,C04.1.1",1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/a35cf382-690c-4221-a971-cf0fd189a46f/resource/55934650-3380-44d5-82c1-bb68f8cc5abb,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/7f848d48-fdfe-46f9-8e99-eb2eb2412092,1.0,"Jul 1, 2026"
search.open.canada.ca/grants/record/wage%2C190-2025-2026-Q4-00003%2Ccurrent,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/fe8020ad-51a1-4752-a509-b011a48411a8,1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/60236652-5aa7-4452-b2e1-7f96197e927a/resource/9f1b8184-b196-421f-a45d-73a7bae582ed,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/donneesouvertes/similaire/c9c04d65-b0f6-4f1e-9cd3-62461a3a282f,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/1b026aab-edb3-4d5d-8231-270a09ed4e82/resource/8423c0dc-a8ef-4054-8f29-6573b572e9e6,1.0,"Jul 1, 2026"
open.canada.ca/data/info/682c304b-28d6-452a-9283-a882c51b16e8,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/60236652-5aa7-4452-b2e1-7f96197e927a/resource/053d83d3-67bf-439d-b370-83e2598d0593,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/450fd07c-40ed-4712-80a9-5a2d10cd6d3a/resource/34c9ab6b-4120-45c7-9762-dbb8c741b6be,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/grants/record/dfatd-maecd%2C064-2024-2025-Q4-00031%2Ccurrent,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/cfa9682c-808e-1f3f-a906-5f78df3fe740,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/contrats/record/cbsa-asfc%2CC-2025-2026-Q4-906,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/ddc256f9-e26f-417b-9e6b-c25dfe7d23dd,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/b1cbb21a-1e7d-4bd5-b4ee-01b04901749c/resource/b8cd0f64-7dfd-4c88-9b01-92227af5c339,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/a9f4bf30-c810-4bd0-8bf5-f18aa5bc5a01,1.0,"Jul 1, 2026"
"rechercher.ouvert.canada.ca//travela/record/dnd-mdn,2015",1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/06d31e10-a2a8-4d53-9ff3-567714a0a9f3/resource/da223081-f569-479c-b17b-7b53dae8264c,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/b1387439-a242-4b91-bff4-300a2aa2c599/resource/98b71e33-c821-431d-a919-f3ddea6aa476,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/15afba65-bd44-465d-b616-0b85206f311a/resource/347024ea-513a-4c60-916b-d9e9ec79297a,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/20d879fb-3ee0-44a2-9197-1a454e17478f,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/3a1eb6ef-6054-4f9d-b1f6-c30322cd7abf,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/subventions/record/csc-scc%2C193-2025-2026-Q3-400-99309%2Ccurrent,1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/06d31e10-a2a8-4d53-9ff3-567714a0a9f3/resource/5afef14c-6402-4e0c-ab8a-4f79ec1eda06,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/2c75c627-3eb6-41ee-bb54-7b089eade484/resource/8357f3d0-dfba-4b85-b8fd-0760d5798a53,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/fb0f262b-e073-4eef-a753-1448d811c559,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/6c642d9b-620e-4bbc-b494-aba492366042/resource/88821f93-efa1-489d-8fbf-4885f917a9d6,1.0,"Jul 1, 2026"
search.open.canada.ca/briefing_titles/record/pwgsc-tpsgc%2C179071,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/800106c1-0b08-401e-8be2-ac45d62e662e/resource/8e98b863-1ca9-4922-8e56-622bac6ad69f,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/ee9bd7e8-90a5-45db-9287-85c8cf3589b6/resource/e3f6d3d7-e0d8-43eb-ba8d-53778217d610,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/e16ad622-4206-1261-6a33-82bb2305f0b7/resource/77778140-fcb1-4006-9a94-f836f38ed32e,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/360024f2-17e9-4558-bfc1-3616485d65b9/resource/520ac8e1-5205-4b67-b550-d2ff322cd8bc,1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/6b8bb849-2cbf-4c1f-89c4-6ca62ee10988.xml,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/65d32faf-f0fa-4fcf-8496-d386ca5bfc3a/resource/1582a3d6-4e9e-405d-8c97-5c3546234047,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/6033cee3-b0b7-4b25-97a7-c0ec13dc55f1/resource/16643901-c185-452f-b460-20dce00b76c8,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/a23b5470-273f-4dec-9cbd-5b87bf1bbbab,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/info/3b805929-03e6-40d8-8fb8-009316f881c3/resource/32b82eb4-3a8c-4713-b745-61b144966f22,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/d8805d53-40d6-4e13-bbc0-93677c0c9c7f,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/4301f4bb-1daa-4b50-afab-d1193b5d2284/resource/63f972a8-8bf2-4584-a735-e5d0c07a9eb6,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/16348a20-02f4-4557-b68c-d1754e3026a4,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/e1807beb-19fe-4792-b030-824c7d820b95/resource/f49b38dd-1ca6-450c-b8c4-387c7be64621,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/88306bae-7f7b-4998-b2a4-4196750af604,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/donneesouvertes/similaire/47f82be8-af8d-4994-8a97-2252d7643ff5,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/accueil/record/fin%2CH-2026-P10-007,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/daaa2ce3-5ddb-4290-8a96-455cf8591953/resource/bbac700f-c6e4-4870-b0d0-d9d14022270a,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/b6209968-a1ac-40a4-bec2-488e6479534a,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/74530b55-5140-4a8e-a397-0f0da13e39f5/resource/5f1026cb-2a16-4378-9079-23a59d55bc75,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/donneesouvertes/similaire/e6d64f46-cc59-4540-9f14-60d43889c94e,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/1a18b4a0-ec3b-405f-bdf3-22801b48df8d,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/59df7940-27d0-4753-b4c0-3ae7b4172c94/resource/4533361b-1093-4c13-b830-e5370c1e4459,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/reclassifications/record/esdc-edsc%2CPR-2025-Q3-00001,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/e1289a8d-dbbb-40ab-9714-da5665d4ebc5/resource/dd214d8b-5d6e-43b3-895c-321aaa1f76bc,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/f0335a6b-4204-4a76-926e-a5c13f7e32f0,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/672203bc-c12c-4a26-8299-4d8d32828932,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/80c00cdb-1358-415c-bb8b-0de7f12675b8/resource/72c8fab0-24c8-4351-a673-efe7ee72bcf1,1.0,"Jul 1, 2026"
search.open.canada.ca/grants/record/pch%2C016-2024-2025-Q3-1370396%2Ccurrent,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/dataset/68282071-456d-4e9c-99a5-fb88c21796e7/resource/d00314da-f8b0-4980-8a73-73e46023b9cd,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/791de1ec-7fc8-48f1-a4e4-8bbaebc67080/resource/5df5c450-561e-4cd3-9f6c-e2bf3fb83fd2,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/260b8035-8f36-4f62-97a7-257fde158dfc/resource/93c534c3-da89-4147-a845-3bf28f82ae93,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/56578f58-a775-44ea-9cc5-9bf7c78410e6/resource/e1748ba2-37f5-48e3-ba37-c87a4dbfc50e,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/00d5d7c7-4648-4cae-96f2-bc5d44dcf7fe,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/0fa87440-730c-4703-846c-bb4675aea50c,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/35271f08-9b31-4f4b-aa85-faf07a6d382d,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/bfcc6f85-15f4-4228-8704-25e2ef02a534,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/208ddd6d-dea8-4d1c-bf62-5b49e8983a51/resource/a213633b-d323-45f9-af9f-d2a015233828,1.0,"Jul 1, 2026"
"rechercher.ouvert.canada.ca//grants/record/pch,016-2019-2020-Q4-1327655,current",1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/b1cbb21a-1e7d-4bd5-b4ee-01b04901749c/resource/d59478c6-eac0-41ea-9d98-7d393ba84a14,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/bdc81d33-1ab5-4882-9764-8701e8971bb7,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/e42cc6b5-53ac-44d5-b4c2-35955d8a472a,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/b1cbb21a-1e7d-4bd5-b4ee-01b04901749c/resource/aad62c01-c7ba-425b-b0c7-aa9684e34008,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/410bb1af-4742-4fcb-abee-f099155f8507,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/6609320b-ac9e-4737-8e9c-304e6e843c17/resource/d42a16a7-9678-494a-97ae-6f24374dda8e,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/9e1507cd-f25c-4c64-995b-6563bf9d65bd/resource/ec0cdba6-578f-4715-81aa-30c2fa893166,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/donneesouvertes/similaire/0af975f1-bb45-40e6-b8d8-9ae4909f1dc6,1.0,"Jul 1, 2026"
open.canada.ca/data/dataset/4df9cd21-1e4e-5e51-8f68-2ba151270be1,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/15afba65-bd44-465d-b616-0b85206f311a/resource/e873bccc-6af5-476f-b68f-e8cd614b716b,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/b7c7590a-0bfe-4e39-bc36-e9ff6edfe7ff,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/882a7560-301e-4a60-bf2f-6648b8f96048/resource/6181db2c-7fbe-4f32-a15b-cb17855b1e0c,1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/37360776-d6a6-4cc2-8c40-7af8d3032a48/resource/1e58f4c8-040b-4158-9e6b-6afba9f63e62,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/subventions/record/pch%2C016-2025-2026-Q4-1381929%2Ccurrent,1.0,"Jul 1, 2026"
"rechercher.ouvert.canada.ca//reclassification/record/dnd-mdn,PR-2025-Q4-00009",1.0,"Jul 1, 2026"
"search.open.canada.ca/contracts/record/wage,P2500050",1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/39de876a-5401-4ccb-86fe-42cf82a59531/resource/cf8fad2e-9f47-42da-bba3-5aec63511aa2,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/0797e893-751e-4695-8229-a5066e4fe43c/resource/9803cf94-f080-46af-8a74-a1fab0c93cb9,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/info/3b805929-03e6-40d8-8fb8-009316f881c3/resource/09045954-d0c2-4c9d-abf7-1e49156df21e,1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/dd0e2265-a3e7-4227-a18a-7f4bada2c600/resource/67c860bc-97f3-4fbd-b161-8b7a965f0dbc,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/f1df637b-5c1a-43b5-8867-32b15b633a7a,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/donneesouvertes/similaire/10d43ed4-02a9-4bf4-88ca-8036618e7b60,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/d4f80bd3-17e3-a7e8-4bfe-d22a430678d5/resource/044faf2f-c3b4-4ed9-91ca-803bbfd94b2a,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/ceb1ab5a-7d7c-4491-a2f7-560c47c4e22f,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/info/ddf8333f-1f8c-42d2-86d5-6312c4b0940b/resource/86a90ddc-935c-4e10-a0d1-e64ac6b8055c,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/c70a73e6-e42d-4e2a-91e3-6c0d41568952/resource/3e1c9d3b-9a9e-4c8c-8c9e-7a8e9c0e1a2b,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/96f35825-78b1-447d-85ad-82d492221325,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/1358284b-26e7-4c69-abd8-398d3da2c270/resource/1dc23ffc-ae5a-46b0-8162-023c00d970f2,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/f82f66f2-a22b-4511-bccf-e1d74db39ae5/resource/bf402b35-9270-4608-b244-3741a21be2fd,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/98e56d84-011b-484c-8cb4-23c8c3db6ba1/resource/436a3785-c8b8-4a20-b6a2-bcbe68f45bcf,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/d9391250-c2fa-47ed-9216-aa38eb449aaf/resource/308499a4-24a4-427d-9253-59adb7f2d188,1.0,"Jul 1, 2026"
rechercher.ouvert.canada.ca/subventions/record/csc-scc%2C193-2025-2026-Q3-500-99299%2Ccurrent,1.0,"Jul 1, 2026"
search.open.canada.ca/qpnotes/record/cic%2CIRCC-2025-QP-00041,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/c3cb40cc-c6cf-4015-9a44-e9055a57cff1/resource/e6d02e8d-969f-49b4-bcf5-e13abcd28dfa,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/019c5707-3f1c-46dc-9896-2c08bd345a00,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/a3c43e84-e0a5-479e-b1c6-121d06ee8d9b/resource/38f59905-e8b2-49e4-9508-96a6e2bf5120,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/2c30e366-ef2b-400e-8363-0b13e4a7b6f4/resource/90c6d5d7-b95b-4cc0-bc2e-5985e5fef7ce,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/77064613-4739-4725-b537-29d567ae7cd9/resource/73ce028c-cac4-4cca-b496-0865a71a5f06,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/43347ab8-889e-494d-afb3-d7c0888f8e24,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/ef546c83-43a8-4404-943e-ab324164eeb3/resource/fad50e20-6bf7-4a5d-9062-18062b363b28,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/4761dcbe-b3ed-4c38-9ced-1215af434a6d,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/27c915da-7890-4b46-ad88-4c429af9c33b,1.0,"Jul 1, 2026"
ouvert.canada.ca/data/fr/dataset/af781906-6f9b-411c-82ab-259dc32ced26,1.0,"Jul 1, 2026"
open.canada.ca/data/en/info/d59a9ee5-f8f3-499a-92f0-2cb2a3cc9d78,1.0,"Jul 1, 2026"
open.canada.ca/data/en/dataset/659e52f8-21a9-4c4e-8525-105101010101/resources/7088d6f1-2325-44f3-9913-41332070333c/public,1.0,"Jul 1, 2026"
search.open.canada.ca/opendata/similar/dc836bb3-fdc8-84d0-b0e7-ee88d6ae269e,1.0,"Jul 1, 2026"
