day,Visits,dataset_id,resource_id,Dataset_creation,Resource_creation,Resource_modification,dataset_title,titre_du_jeu_de_donnees,resource_title,titre_du_ressource,institution_EN,institution_FR
"Jan 1, 2026",1.0,148cae53-d52e-57dd-a774-ff939e25afd6,No resource,2017-05-02,2017-05-02,2022-03-14,Canada,Canada,No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",2.0,14f263a0-7409-4f94-9df2-9e32e694f2c1,No resource,2022-11-30,2022-11-30,2023-01-17,"Languages used at work by mother tongue, industry and highest certificate, diploma or degree: Canada, provinces and territories, census metropolitan areas and census agglomerations with parts","Langues utilisées au travail selon la langue maternelle, l'industrie et le plus haut certificat, diplôme ou grade : Canada, provinces et territoires, régions métropolitaines de recensement et agglomérations de recensement y compris les parties",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,14f882d3-93b0-41b9-8e07-f77f5786909f,d597e342-620a-484c-8342-a7bd153cd802,2022-03-29,2025-10-15,2025-10-15,"Quality Evaluation Dataset of the Cold Lake Oil Sands Area Derived from 2006 Landsat Imagery (Image data, Tiff format)","Ensemble de données d'évaluation de la qualité de la zone des sables bitumineux de Cold Lake dérivé d'images Landsat de 2006 (données d'image, format Tiff)","Quality Evaluation Dataset of the Cold Lake Oil Sands Area Derived from 2006 Landsat Imagery (Image data, Tiff format) - (HTML)","Ensemble de données d'évaluation de la qualité de la zone des sables bitumineux de Cold Lake dérivé d'images Landsat de 2006 (données d'image, format Tiff) - (HTML)",Government of Alberta , Gouvernement de l'Alberta
"Jan 1, 2026",1.0,15166b54-1fdb-49ac-a794-d12e6ddec6aa,No resource,2020-11-27,2020-11-27,2025-12-24,Federal protected areas,Zones fédérales protégées,No resources covered,Aucune ressource couverte,Government of Ontario , Gouvernement de l'Ontario
"Jan 1, 2026",1.0,153dc50c-027b-5fa3-aea5-5663973f573f,No resource,2016-09-24,2016-09-24,2022-03-14,Humidity and Fog,Humidité et brouillard,No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,15629d81-5020-5932-957f-afda9befa669,46561239-a7e5-4682-89f2-863b3d3f0b4d,2016-09-24,2017-01-26,2017-01-26,"Results of the 32nd Federal Election, February 18, 1980","Résultats de la 32e élection fédérale, le 18 février 1980",Download French JPG through HTTP,Télécharger le fichier en format francais JPG via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",8.0,15629d81-5020-5932-957f-afda9befa669,7b8e3dbc-40b5-417e-a1a6-1c21912c45d1,2016-09-24,2017-01-26,2017-01-26,"Results of the 32nd Federal Election, February 18, 1980","Résultats de la 32e élection fédérale, le 18 février 1980",Download English PDF through HTTP,Télécharger le fichier en format anglais PDF via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",10.0,15629d81-5020-5932-957f-afda9befa669,No resource,2016-09-24,2016-09-24,2022-03-14,"Results of the 32nd Federal Election, February 18, 1980","Résultats de la 32e élection fédérale, le 18 février 1980",No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",2.0,15629d81-5020-5932-957f-afda9befa669,a0f7342f-1c7c-4b86-b1c3-5a42daed1a6f,2016-09-24,2017-01-26,2017-01-26,"Results of the 32nd Federal Election, February 18, 1980","Résultats de la 32e élection fédérale, le 18 février 1980",Download French PDF through HTTP,Télécharger le fichier en format francais PDF via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,15aa455c-9f9f-4405-8eee-4445d02fd35c,No resource,2016-09-24,2016-09-24,2021-09-13,Short-duration Rainfall Intensity-Duration-Frequency,Intensité durée fréquence  IDF  des pluies à court terme,No resources covered,Aucune ressource couverte,Environment and Climate Change Canada , Environnement et Changement climatique Canada
"Jan 1, 2026",1.0,15afa9d7-36ae-4d1f-8a78-37dfb31522ec,865d3716-5eff-40eb-86d8-df34121be4dc,2020-10-23,2020-10-23,2020-10-23,Permethrin-treated clothing,Vêtements traités à la perméthrine,Permethrin-treated clothing,Vêtements traités à la perméthrine,Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",1.0,15afa9d7-36ae-4d1f-8a78-37dfb31522ec,No resource,2020-10-23,2020-10-23,2020-10-23,Permethrin-treated clothing,Vêtements traités à la perméthrine,No resources covered,Aucune ressource couverte,Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",2.0,15b80bf4-42ff-4722-af5a-e8eb364ab59f,No resource,2017-09-27,2017-09-27,2025-11-13,Veterans Affairs Canada Policies – Canadian Forces Income Support (CFIS),Les politiques d’Anciens Combattants Canada - Programme Allocation de soutien du revenu des Forces canadiennes,No resources covered,Aucune ressource couverte,Veterans Affairs Canada , Anciens Combattants Canada
"Jan 1, 2026",1.0,15e31370-ac4a-45a6-926b-02dd372bfd7a,No resource,2023-12-15,2023-12-15,2025-02-20,"Monthly average number of Canada Pension Plan (CPP) disability benefits by province, gender, and calendar year","Nombre moyen mensuel de prestations d'invalidité du Régime de pensions du Canada (RPC) selon la province, le sexe et l'année civile",No resources covered,Aucune ressource couverte,Employment and Social Development Canada , Emploi et Développement social Canada
"Jan 1, 2026",1.0,15f488d3-217e-4480-b5a9-48b7bf084fbe,16322bb2-eca4-4b12-97ba-e0283cc1250b,2018-06-27,2023-01-17,2023-01-17,"Caregivers receiving federal tax credits for providing care to family members  or friends with a long-term health condition, physical or mental disability or problems related to aging","Les aidants recevant des crédits d’impôt fédéral pour avoir fourni des soins à un membre de la famille ou à un ami ayant un problème de santé de longue durée, une incapacité physique ou mentale, ou des problèmes liés au vieillissement",Dataset,Ensembles de données,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,162e10ee-e930-4f48-a734-3060db3296f5,No resource,2022-03-31,2022-03-31,2023-10-25,Privacy Act Modernization,Modernisation de la Loi sur la protection des renseignements personnels ,No resources covered,Aucune ressource couverte,Department of Justice Canada , Ministère de la Justice Canada
"Jan 1, 2026",1.0,165e9dbd-2379-4727-bb0e-5079435e0f93,c1900c73-c964-4d1a-b6cd-5044e0b4663e,2018-06-27,2023-01-17,2023-01-17,"Injuries within the past 12 months causing limitation of normal activities, by age group and sex, household population aged 12 and over, Canada, provinces, territories, health regions (June 2005 boundaries) and peer groups","Blessures au cours des 12 derniers mois causant la limitation des activités normales, selon le groupe d'âge et le sexe, population à domicile de 12 ans et plus, Canada, provinces, territoires, régions sociosanitaires (limites de juin 2005) et groupes de régions homologues",Dataset,Ensembles de données,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,165e9dbd-2379-4727-bb0e-5079435e0f93,e2245e7c-cc79-4510-850a-7f222ee699a3,2018-06-27,2023-01-17,2023-01-17,"Injuries within the past 12 months causing limitation of normal activities, by age group and sex, household population aged 12 and over, Canada, provinces, territories, health regions (June 2005 boundaries) and peer groups","Blessures au cours des 12 derniers mois causant la limitation des activités normales, selon le groupe d'âge et le sexe, population à domicile de 12 ans et plus, Canada, provinces, territoires, régions sociosanitaires (limites de juin 2005) et groupes de régions homologues",Supporting Document,Document connexe,Statistics Canada , Statistique Canada
"Jan 1, 2026",2.0,1662e1f0-596b-4131-8a95-c371d17a5b3a,No resource,2018-06-27,2018-06-27,2023-01-17,"Life expectancy at birth and at age 65, by province and territory, three-year average","Espérance de vie à la naissance et à 65 ans, par province et territoire, moyenne de trois ans",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,167e887d-06d9-48fd-8cc3-8d2976c7b44c,72dac3a8-ec9d-4f64-b9ad-6ae3288c60e9,2019-12-05,2025-12-11,2025-12-11,"International trade in services, monthly","Commerce international de services, mensuelle",Dataset,Ensembles de données,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,167e887d-06d9-48fd-8cc3-8d2976c7b44c,No resource,2019-12-05,2019-12-05,2025-12-11,"International trade in services, monthly","Commerce international de services, mensuelle",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,16b7eeb0-9a97-46c0-af3d-7f2114dedf5e,No resource,2025-02-03,2025-02-03,2025-07-30,Financial Performance Data (2023),Données sur la performance financière 2023,No resources covered,Aucune ressource couverte,"Innovation, Science and Economic Development Canada "," Innovation, Sciences et Développement économique Canada"
"Jan 1, 2026",1.0,16b7eeb0-9a97-46c0-af3d-7f2114dedf5e,edaf6383-3f3e-4088-9c01-05f9c432a4cc,2025-02-03,2025-02-03,2025-02-03,Financial Performance Data (2023),Données sur la performance financière 2023,Total expenses percentage 2023 5M 20M,Dépenses totale valeur pourcentage 2023 5M 20M,"Innovation, Science and Economic Development Canada "," Innovation, Sciences et Développement économique Canada"
"Jan 1, 2026",1.0,1777161d-7568-4498-868c-bf9cb8bba8ce,050b56f3-58c5-47e8-99d1-6d27f1db0330,2020-05-11,2020-05-11,2020-05-11,A Pan-Canadian response to COVID-19,Intervention pancanadienne face à la COVID-19,A Pan-Canadian response to COVID-19,Intervention pancanadienne face à la COVID-19,Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",1.0,17775022-470a-489a-b18d-b7e912e4837b,616447b4-7a65-4dda-9cde-1274369299fe,2022-03-29,2025-10-15,2025-10-15,"Smoke Lake, Alberta - Boundary (GIS data, polygon features)","Smoke Lake, Alberta - Limite (données SIG, entités polygonales)","Smoke Lake, Alberta - Boundary (GIS data, polygon features) - (HTML)","Smoke Lake, Alberta - Limite (données SIG, entités polygonales) - (HTML)",Government of Alberta , Gouvernement de l'Alberta
"Jan 1, 2026",1.0,17775022-470a-489a-b18d-b7e912e4837b,bf3cfa53-f3f8-4487-ab31-cbd6b4af92b3,2022-03-29,2025-10-15,2025-10-15,"Smoke Lake, Alberta - Boundary (GIS data, polygon features)","Smoke Lake, Alberta - Limite (données SIG, entités polygonales)",SHP (From Alberta Geodiscover Portal metadata),SHP (à partir des métadonnées du portail Alberta Geodiscover),Government of Alberta , Gouvernement de l'Alberta
"Jan 1, 2026",1.0,17827eb0-5fb4-5c31-a237-b1625237a204,495187c7-64ba-4062-9340-47ccceba545f,2016-09-24,2017-05-26,2017-05-26,"Territorial Evolution of Canada, 1876 to 1949","Évolution territoriale du Canada, 1876 à 1949",Download PDF English Source Identification file through HTTP,Télécharger le fichier Identification des sources en format PDF Anglais via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,179a83ce-c5c9-40d8-a70e-b5ea643c5d84,No resource,2025-04-16,2025-04-16,2025-04-16,"Characteristics and median employment income of longitudinal cohorts of postsecondary graduates two and five years after graduation, by educational qualification and field of study (STEM and BHASE groupings)","Caractéristiques et revenu d'emploi médian des cohortes longitudinales de diplômés postsecondaires deux et cinq ans après l'obtention du titre scolaire, selon le titre scolaire et le domaine d'études (Regroupements STIM et SACHES)",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",2.0,17ef49cd-d0e2-4945-98f6-9ed7e153b4b0,No resource,2016-09-24,2016-09-24,2020-05-12,"Vacancy rates, apartment structures of six units and over, privately initiated in urban centres of 10,000 to 49,999","Taux d'inoccupation, immeubles d'appartements de six logements et plus, logements d'initiative privée, dans les centres urbains de 10 000 et 49 999 habitants et plus",No resources covered,Aucune ressource couverte,Canada Mortgage and Housing Corporation , Société canadienne d'hypothèques et de logement
"Jan 1, 2026",1.0,17f24414-3be2-4880-843c-5b2a46f07e4f,2bb63a7a-796e-4689-a386-814cf0ed271c,2018-07-09,2018-07-09,2018-07-09,Internal Audits 2013,Rapports de vérification interne 2013,Audit of the Justice Canada Emergency Management Programand the Business Continuity Planning Program,Vérification du Programme de gestion des urgences et du Programme de planification de la continuité des activités au Ministère de la Justice du Canada,Department of Justice Canada , Ministère de la Justice Canada
"Jan 1, 2026",1.0,17f24414-3be2-4880-843c-5b2a46f07e4f,8c5e9819-5731-4796-8c4d-da933082eb51,2018-07-09,2018-07-09,2018-07-09,Internal Audits 2013,Rapports de vérification interne 2013,Audit of the Justice Canada Emergency Management Program and the Buisness Continuity Planning Program,Vérification du Programme de gestion des urgences et du Programme de planification de la continuité des activités au Ministère de la Justice du Canada,Department of Justice Canada , Ministère de la Justice Canada
"Jan 1, 2026",5.0,182ea565-76b4-4287-8fea-a7b9b5bd3e48,No resource,2021-04-13,2021-04-13,2025-11-06,"Gross domestic product (GDP) at basic prices, by industry, provinces and territories, inactive","Produit intérieur brut (PIB) aux prix de base, par industries, provinces et territoires, inactif",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,182f0cc1-70c7-400a-abc4-edf79a4e6acb,No resource,2023-06-21,2023-06-21,2023-06-21,"First official language spoken by mobility status 5 years ago, place of residence 5 years ago, industry, highest level of education and employment income statistics: Canada, provinces and territories","Première langue officielle parlée selon la mobilité 5 ans auparavant, le lieu de résidence 5 ans auparavant, l’industrie, le plus haut niveau de scolarité et les statistiques du revenu d'emploi : Canada, provinces et territoires",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,185769db-96a6-4806-b4ed-e8483d76bee9,No resource,2018-06-27,2018-06-27,2023-01-17,"Condom use, by age group and sex, household population aged 15 to 59, selected provinces, territories and health regions (January 2000 boundaries)","Utilisation d'un condom, selon le groupe d'âge et le sexe, population à domicile de 15 à 59 ans, certaines provinces, territoires et régions sociosanitaires (limites de janvier 2000)",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,18752265-bda3-498c-a4ba-9dfe68cb98da,0f5fe723-c4d8-468d-9a14-95691f87a749,2024-06-21,2025-08-28,2025-08-28,Medium Resolution Digital Elevation Model (MRDEM) - CanElevation Series,Modèle numérique d'élévation de moyenne résolution (MNEMR) - Série CanÉlévation,DTM GDAL virtual format (VRT),MNT en format virtuel de GDAL (VRT),Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",2.0,18752265-bda3-498c-a4ba-9dfe68cb98da,No resource,2024-06-21,2024-06-21,2025-08-28,Medium Resolution Digital Elevation Model (MRDEM) - CanElevation Series,Modèle numérique d'élévation de moyenne résolution (MNEMR) - Série CanÉlévation,No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,18754165-1daa-42ea-8c43-fef0e8cf4598,c138fdce-9b5f-457b-92d9-2a7926548a6d,2023-04-13,2025-11-26,2025-11-26,Indicator Summary Data: Trends in Timber Harvesting in BC,Données sommaires des indicateurs : tendances de la récolte du bois en Colombie-Britannique,Summary Data: Change in Timber Harvest,Données récapitulatives : Évolution de la récolte de bois,Government of British Columbia , Gouvernment de la Colombie-Britannique
"Jan 1, 2026",4.0,18892916-a089-4ff7-a34d-808fa1eb66a7,No resource,2016-09-24,2016-09-24,2021-07-27,NAV CANADA - TO2015 Pan and Parapan American Games,NAV CANADA - Jeux panaméricains et parapanaméricains de TO2015,No resources covered,Aucune ressource couverte,Environment and Climate Change Canada , Environnement et Changement climatique Canada
"Jan 1, 2026",1.0,18892916-a089-4ff7-a34d-808fa1eb66a7,a0b6e981-e252-4600-a6b3-ab9b814f7583,2016-09-24,2016-10-21,2016-10-21,NAV CANADA - TO2015 Pan and Parapan American Games,NAV CANADA - Jeux panaméricains et parapanaméricains de TO2015,Fact Sheets - TO2015 Pan and Parapan American Games (French),Fiches d'information - Jeux panaméricains et parapanaméricains de TO2015,Environment and Climate Change Canada , Environnement et Changement climatique Canada
"Jan 1, 2026",1.0,18892916-a089-4ff7-a34d-808fa1eb66a7,af6882ea-8105-492c-b609-288e14a0800e,2016-09-24,2016-10-21,2016-10-21,NAV CANADA - TO2015 Pan and Parapan American Games,NAV CANADA - Jeux panaméricains et parapanaméricains de TO2015,Product User Guide,Guide d’utilisateur des produits,Environment and Climate Change Canada , Environnement et Changement climatique Canada
"Jan 1, 2026",1.0,18bf3ea7-1940-46ec-af52-9ba3f77ed708,1f4b018b-a303-48bb-8ea0-10746e7cf435,2025-02-24,2025-02-25,2025-02-25,Federal Electoral Districts - Canada 2023,Circonscriptions fédérales - Canada 2023,Federal Electoral District boundaries (2023),Limites de circonscriptions fédérales (2023),Elections Canada , Élections Canada
"Jan 1, 2026",5.0,18bf3ea7-1940-46ec-af52-9ba3f77ed708,No resource,2025-02-24,2025-02-24,2025-02-25,Federal Electoral Districts - Canada 2023,Circonscriptions fédérales - Canada 2023,No resources covered,Aucune ressource couverte,Elections Canada , Élections Canada
"Jan 1, 2026",1.0,18bf3ea7-1940-46ec-af52-9ba3f77ed708,e4b22e01-0f9b-444e-ad0c-e7a86fbeecbb,2025-02-24,2025-02-25,2025-02-25,Federal Electoral Districts - Canada 2023,Circonscriptions fédérales - Canada 2023,Data Dictionary - Elections Canada 2023,Dictionnaire de données - Élections Canada 2023,Elections Canada , Élections Canada
"Jan 1, 2026",1.0,18c56d8a-696f-512f-961d-e4bc17945620,No resource,2016-09-24,2016-09-24,2022-03-14,Maritime Provinces,Provinces maritimes,No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,18e6a919-53fd-41ce-b4e2-44a9707c52dc,No resource,2024-02-22,2024-02-22,2025-03-08,SCANFI: the Spatialized CAnadian National Forest Inventory data product,SCANFI: Base de données spatialisées de l'inventaire forestier national canadien,No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,1915942b-6677-5a8e-8a7a-4e9743b4c88c,No resource,2016-09-24,2016-09-24,2022-03-14,Fur,Fourrures,No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,1924b847-8e7d-4258-88b7-48ee2031ca02,No resource,2025-09-17,2025-09-17,2025-12-31,Yukon Government Open Tenders,Appels d'offres du gouvernement du Yukon,No resources covered,Aucune ressource couverte,Government of Yukon , Gouvernement du Yukon
"Jan 1, 2026",1.0,1924b847-8e7d-4258-88b7-48ee2031ca02,d4f3f0fd-6a5b-413c-b5b5-55c0ae0aadb4,2025-09-17,2025-12-31,2025-12-31,Yukon Government Open Tenders,Appels d'offres du gouvernement du Yukon,Yukon Government Open Tenders,Appels d'offres du gouvernement du Yukon,Government of Yukon , Gouvernement du Yukon
"Jan 1, 2026",1.0,19474e66-26f5-4af4-8e21-f26c81ea84b1,11591171-a43f-4872-8e9e-42ea1e2571ec,2021-01-27,2025-09-24,2025-09-24,Ontario Social Assistance case characteristics by census metropolitan area,Aide sociale de l’Ontario – Caractéristiques des cas par région métropolitaine de recensement,Original metadata (https://data.ontario.ca/fr),Métadonnées originales (https://data.ontario.ca/fr),Government of Ontario , Gouvernement de l'Ontario
"Jan 1, 2026",1.0,195b334d-e412-4a80-9897-22dee979591b,No resource,2016-09-24,2016-09-24,2022-03-09,"Attendance at school (3), Highest Certificate, Diploma or Degree (13), Age Groups (10A) and Sex (3) for the Population 15 Years and Over of Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census - 20% Sample Data","Fréquentation scolaire (3), plus haut certificat, diplôme ou grade (13), groupes d'âge (10A) et sexe (3) pour la population de 15 ans et plus, pour le Canada, les provinces, les territoires, les divisions de recensement et les subdivisions de recensement, Recensement de 2006 - Données-échantillon (20 %)",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",2.0,196a4415-e3f2-4d69-818f-b0476547ff95,No resource,2025-02-07,2025-02-07,2025-02-07,President of the Treasury Board appearance before the Standing Senate Committee on Official Languages (OLLO) – Bill C-13 – June 2023,Comparution de la présidente du Conseil du Trésor au Comité sénatorial permanent des langues officielles (OLLO) – Projet de loi C-13 – Juin 2023,No resources covered,Aucune ressource couverte,Treasury Board of Canada Secretariat , Secrétariat du Conseil du Trésor du Canada
"Jan 1, 2026",1.0,197260f1-b5dc-4f53-a036-2541cff379eb,14f26f78-dace-4433-88b6-3ee5f152c7d2,2016-09-24,2016-12-01,2024-06-11,Schedule 1 of Transportation of Dangerous Goods Regulations,Annexe 1 du Règlement sur le transport de marchandises dangereuses,Schedule 1,Annexe 1,Transport Canada , Transports Canada
"Jan 1, 2026",3.0,197260f1-b5dc-4f53-a036-2541cff379eb,No resource,2016-09-24,2016-09-24,2024-06-11,Schedule 1 of Transportation of Dangerous Goods Regulations,Annexe 1 du Règlement sur le transport de marchandises dangereuses,No resources covered,Aucune ressource couverte,Transport Canada , Transports Canada
"Jan 1, 2026",1.0,197260f1-b5dc-4f53-a036-2541cff379eb,acefa8e7-1edb-4917-8413-787143d54498,2016-09-24,2016-12-01,2024-06-11,Schedule 1 of Transportation of Dangerous Goods Regulations,Annexe 1 du Règlement sur le transport de marchandises dangereuses,Schedule 1,Annexe 1,Transport Canada , Transports Canada
"Jan 1, 2026",1.0,199e5070-2fd5-49d3-aa21-aece08964d18,12d25fc0-462a-45aa-9ce6-b0017d5846ff,2022-09-09,2022-09-09,2024-12-09,43rd General Election: Official Voting Results,43e élection générale : Résultats officiels du scrutin,Table 1: Number of electors and polling stations,Tableau 1 : Nombre d'électeurs et de bureaux de scrutin,Elections Canada , Élections Canada
"Jan 1, 2026",2.0,199e5070-2fd5-49d3-aa21-aece08964d18,349b9d4d-b453-4bd2-affe-7fbb41a1b10e,2022-09-09,2022-09-09,2024-12-09,43rd General Election: Official Voting Results,43e élection générale : Résultats officiels du scrutin,Table 3: Number of ballots cast and voter turnout,Tableau 3 : Nombre de bulletins de vote déposés et participation électorale ,Elections Canada , Élections Canada
"Jan 1, 2026",5.0,199e5070-2fd5-49d3-aa21-aece08964d18,b2b05fdc-508b-400b-9461-08cb2da8c2bf,2022-09-09,2022-09-09,2024-12-09,43rd General Election: Official Voting Results,43e élection générale : Résultats officiels du scrutin,Table 6: Distribution of valid votes under Special Voting Rules,Tableau 6 : Répartition des votes valides en vertu des Règles électorales spéciales ,Elections Canada , Élections Canada
"Jan 1, 2026",1.0,199e5070-2fd5-49d3-aa21-aece08964d18,fce53469-baac-4e35-adcb-8cf9883aff0c,2022-09-09,2022-09-09,2024-12-09,43rd General Election: Official Voting Results,43e élection générale : Résultats officiels du scrutin,Table 11: Voting results by electoral district,Tableau 11 : Résultats du scrutin par circonscription,Elections Canada , Élections Canada
"Jan 1, 2026",1.0,1a073f15-1eb1-f348-bf31-110561f556ee,No resource,2022-04-14,2022-04-14,2025-12-10,Geography - Districts,Géographie - Districts,No resources covered,Aucune ressource couverte,Government of Nova Scotia , Gouvernment de la Nouvelle-Écosse
"Jan 1, 2026",1.0,1a08b034-b42a-450e-9ccf-7ada957399c7,No resource,2018-06-27,2018-06-27,2023-03-30,"Leading causes of death, total population (age standardization using 1991 population)","Les principales causes de décès, population totale (normalisation selon l'âge utilisant la population de 1991)",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",2.0,1a09c5c1-3554-4b70-9e53-6322a72ec7d4,No resource,2017-09-29,2017-09-29,2025-11-07,GCSurplus - What has Sold,Articles vendus - GCSurplus,No resources covered,Aucune ressource couverte,Public Services and Procurement Canada , Services publics et Approvisionnement Canada
"Jan 1, 2026",1.0,1a5ec738-4515-4c97-8a62-b11374279b34,No resource,2021-01-27,2021-01-27,2025-12-31,Official forms,Formulaires officiels,No resources covered,Aucune ressource couverte,Government of Ontario , Gouvernement de l'Ontario
"Jan 1, 2026",1.0,1a63b19e-2a86-4d4d-a36d-93d94f813187,No resource,2016-09-24,2016-09-24,2025-12-17,"Canada Pension Plan (CPP) - Number of New Benefits, by Place of Residence and Benefit Type","Régime de pensions du Canada (RPC) - Nombre de nouvelles prestations, selon le lieu de résidence et le type de prestation",No resources covered,Aucune ressource couverte,Employment and Social Development Canada , Emploi et Développement social Canada
"Jan 1, 2026",1.0,1a80a04b-ba58-4881-a299-985cacd83286,No resource,2021-04-13,2021-04-13,2025-05-26,"Likelihood of various measures being permanently adopted once the pandemic is over, by business characteristics, third quarter of 2020","Probabilité de l’adoption permanente de diverses mesures une fois que la pandémie sera terminée, selon les caractéristiques de l’entreprise, troisième trimestre 2020",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,1a9c6aa6-c306-4019-b86c-b687fd7dfb33,3f2f44ea-ba06-41c4-a83b-45dfa8021c70,2023-02-27,2023-02-27,2023-02-27,How Health Canada inspects medical device establishments: Assessing compliance with the Medical Devices Regulations,Comment Santé Canada inspecte les établissements d’instruments médicaux : Évaluation de la conformité au Règlement sur les instruments médicaux,How Health Canada inspects medical device establishments: Assessing compliance with the Medical Devices Regulations,Comment Santé Canada inspecte les établissements d’instruments médicaux : Évaluation de la conformité au Règlement sur les instruments médicaux,Health Canada , Santé Canada
"Jan 1, 2026",1.0,1ab11816-e9de-44b4-adcb-0a806babb804,47ee5169-507c-45c4-92c8-a8f37af62c8f,2018-11-14,2024-10-21,2024-10-21,"Inventory of publicly owned solid waste assets by year of completed construction, Infrastructure Canada, inactive","Stocks d’actifs relatifs aux déchets solides de propriété publique selon l’année de construction, Infrastructure Canada, inactif",Supporting Document,Document connexe,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,1ab11816-e9de-44b4-adcb-0a806babb804,d0c80b62-fefd-4021-9b8c-100bf14d4e0c,2018-11-14,2024-10-21,2024-10-21,"Inventory of publicly owned solid waste assets by year of completed construction, Infrastructure Canada, inactive","Stocks d’actifs relatifs aux déchets solides de propriété publique selon l’année de construction, Infrastructure Canada, inactif",Dataset,Ensembles de données,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,1ab9f334-1e24-468b-bdc5-c086b3c19c8a,No resource,2025-07-23,2025-07-23,2025-10-15,Daily average solar irradiance on tilted surfaces for all of Canada,Irradiance solaire moyenne quotidienne sur des surfaces inclinées pour l'ensemble du Canada.,No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,1af9025f-fefd-402f-ae38-fee4ff10f2ac,a2276208-c237-43d7-a84e-aee032b6a197,2024-03-28,2024-03-28,2024-03-30,Clarification of section 4.3 (Regulatory Authority Sources) of the Reporting Adverse Reactions to Marketed Health Products - Guidance Document for Industry,Précision sur la section 4.3 du document intitulé « Déclaration des effets indésirables des produits de santé commercialisés - Document d’orientation à l’intention de l’industrie »,Clarification of section 4.3 (Regulatory Authority Sources) of the Reporting Adverse Reactions to Marketed Health Products - Guidance Document for Industry,Précision sur la section 4.3 du document intitulé « Déclaration des effets indésirables des produits de santé commercialisés - Document d’orientation à l’intention de l’industrie,Health Canada , Santé Canada
"Jan 1, 2026",1.0,1afbf583-5f45-a18b-75b5-852195458087,1a533ff1-a86c-4abc-8da2-d7bce8c92d37,2022-05-03,2024-07-24,2024-07-24,[ARCHIVED] Population Estimates,[ARCHIVÉ] Estimations démographiques,[ARCHIVED] Population Estimates (TSV),[ARCHIVÉ] Estimations démographiques (TSV),Government of Nova Scotia , Gouvernment de la Nouvelle-Écosse
"Jan 1, 2026",1.0,1b0dde5c-18bd-45f9-9e29-b2652f5023f0,972edcd1-d254-4cdc-885f-d0d8875c1a1b,2022-03-29,2025-10-15,2025-10-15,"Seibert Lake, Alberta - Bathymetry, Digital Elevation Model (Arc ASCII grid format)","Lac Seibert, Alberta - bathymétrie, modèle numérique d'élévation (format de grille Arc ASCII)","Seibert Lake, Alberta - Bathymetry, Digital Elevation Model (Arc ASCII grid format) - (HTML)","Lac Seibert, Alberta - Bathymétrie, modèle numérique d'élévation (format de grille Arc ASCII) - (HTML)",Government of Alberta , Gouvernement de l'Alberta
